user,answer_id,answer_valence,answer_arousal,gsr_peak_time,gsr_peak_valu,heartrate_ratio
3723,76,3.2,2.6,293,0.01215820167,0.9138276553
3723,77,2.1,3.3,2091,-0.00854492325,0.9355057705
3723,78,2.7,2.6,379,-0.04726562413,0.9356643357
3723,79,2.6,3.2,105,-0.2190429671,0.9381153305
3723,80,2.6,2.6,4067,0.5123046889,0.9152298851
3723,82,3.5,3.2,989,-0.08247070775,0.8970698723
3723,83,2.8,2.0,1860,0.3859619184,0.8890625
3723,85,2.8,2.8,1003,-0.06201171715,0.9036827195
3723,89,3.2,3.6,763,0.2254394518,0.9412597311
3723,93,3.0,3.0,1156,1.276928707,0.9110429448
3723,94,3.5,4.3,657,-0.00759277563,0.966442953
3723,95,2.6,3.5,933,-0.1479492242,0.943067649
3723,96,2.8,3.2,775,0.06022949071,0.9120111732
3723,97,3.3,3.7,711,-0.1229492224,0.95371669
3723,98,4.2,3.6,2649,0.7010253877,0.9495798319
3723,100,2.1,3.8,325,-0.1322998076,0.9537869063
3723,103,2.1,2.8,447,0.04521484498,0.7693324521
3723,104,3.8,2.5,564,0.05126953524,0.8660477454
3723,105,2.1,2.8,760,0.3489746072,0.9578872234
3723,106,3.0,3.0,390,-0.00417480437,0.9252782194
3723,108,2.6,2.8,544,-0.1377685509,0.9388316151
3723,109,2.5,2.1,745,0.08549804969,0.9573863636
3723,111,3.3,4.1,495,-0.1501464832,0.950911641
3723,114,2.6,2.0,1747,0.1252929687,0.8335483871
3723,115,3.5,2.6,237,0.07001952662,0.9133425034
3723,116,3.5,2.7,369,0.06464844296,0.8991430455
3723,118,3.8,3.7,1326,0.2718261696,0.8094915254
3723,119,4.0,4.5,359,0.06406249527,0.9086229086
3802,0,3.0,3.0,522,0.3603759805,0.9380952381
3802,2,3.7,3.5,1265,0.3229736346,0.8170365927
3802,3,3.5,3.4,862,-0.111767575,0.853038674
3802,4,3.0,3.0,713,0.03339843964,0.8033472803
3802,5,2.8,3.3,715,0.2065185598,0.6514285714
3802,7,2.7,2.7,795,0.2619628904,0.3519695044
3802,8,2.7,3.3,871,-0.8019042975,0.9117647059
3802,9,2.7,2.8,522,0.1534912092,0.8213851762
3802,11,3.9,2.3,482,-0.03193359045,0.9142857143
3802,12,1.7,3.5,596,0.04970702862,0.8076923077
3802,15,1.7,3.9,784,0.05114746195,0.7997835498
3802,17,4.1,3.4,656,0.1060791032,0.8312428734
3802,18,2.1,3.3,579,0.7626220659,0.9386378962
3802,19,2.4,3.3,350,0.05415038665,0.8174512055
3802,21,1.9,4.0,510,-0.1605224584,0.7801578354
3802,22,1.4,4.7,714,0.09685058492,0.8510193413
3802,23,1.7,2.1,1121,0.2964355464,0.7858823529
3802,24,1.0,3.6,875,0.151464844,0.8441193022
3802,25,1.0,4.0,897,0.7544677697,0.8101676582
3802,26,4.6,4.6,453,-0.04936523555,0.836461126
3802,27,4.6,3.5,410,-0.3470947274,0.9520123839
3802,28,3.3,3.9,698,-0.1899658234,0.8032786885
3802,29,3.8,2.7,566,0.0528564486,0.8378063011
3802,30,2.5,2.9,946,0.1656005893,0.7318757192
3802,31,3.2,2.6,1048,0.2862304711,0.6955555556
3802,32,2.5,2.3,490,-0.2228515613,0.789044289
3802,34,3.4,3.3,665,0.4866455118,0.3466183575
3802,36,4.0,3.3,472,-0.1257324202,0.7501315097
3802,37,2.2,2.6,498,0.1112548817,0.6388425153
3802,38,2.7,3.5,966,0.1186523435,0.7655913978
3802,40,2.5,2.3,555,0.2947998011,0.7825520833
3802,41,4.0,3.6,315,-0.1000000011,0.7901390645
3802,43,3.9,3.6,606,0.08940429476,0.9196141479
3802,44,3.8,3.5,584,0.301684576,0.8558730159
3802,45,4.1,3.6,571,-0.01203613431,0.906048906
3802,47,1.9,3.5,223,-0.1165771479,0.8342857143
3802,49,1.4,1.5,1397,0.2541259745,0.8502581756
3802,51,1.6,2.4,1146,0.5972656316,0.8488943489
3802,52,3.5,3.3,2993,0.1659667928,0.3317013464
3802,53,1.5,2.2,598,-0.00412597666,0.8004535147
3802,54,1.1,3.3,367,-0.02424316283,0.8919567827
3802,55,3.6,3.5,157,-0.2141357471,0.9411027569
3802,56,4.5,4.3,706,0.1281494122,0.8793532338
3802,57,1.5,2.3,337,-0.1918457047,0.8894806924
3872,58,4.7,3.3,828,0.1360351609,0.9845360825
3872,59,3.4,1.7,1542,0.00949706924,0.9734299517
3872,61,4.1,3.4,564,-0.1925781256,0.9870892019
3872,63,3.4,3.1,471,-0.00107422197,0.9726190476
3872,64,3.2,2.5,886,0.01020507592,0.9749847468
3872,65,3.9,2.8,366,-0.0010009735,0.9686323714
3872,66,3.0,3.3,214,-0.01213378885,0.9866989117
3872,68,3.3,3.2,479,0.00644531024,0.9736842105
3872,69,3.5,2.8,581,-0.03386230931,0.987507436
3872,70,3.3,2.6,360,-0.02536621131,0.9709443099
3872,71,3.5,3.0,725,-0.01120605354,0.9409594096
3872,72,3.3,2.9,1113,-0.01679687914,0.9748743719
3872,73,3.0,3.0,273,-0.05864258031,0.9458966565
3872,74,3.5,3.0,1007,0.00341797377,0.9850746269
3872,75,3.3,3.0,629,-0.00915527252,0.9760295022
3872,76,3.3,3.0,528,-0.0096191443,0.9613402062
3872,77,3.6,3.0,471,-0.0004882834,0.9663865546
3872,78,3.2,1.6,741,-0.00891112995,0.9761336516
3872,79,3.6,3.0,626,0.01066894476,0.9716012085
3872,80,3.0,3.0,979,0.1260253877,0.9801980198
3872,81,3.4,3.0,1031,-0.00620116942,0.9807093964
3872,82,3.0,3.0,2751,0.06281737645,0.988293284
3872,83,3.7,2.9,237,-0.0292968724,0.9859327217
3872,85,3.0,3.0,558,0.05534668391,0.9515306122
3872,86,3.5,3.0,693,-0.01210937912,0.9371293001
3872,88,3.3,3.0,502,0.03076172466,0.9488372093
3872,90,3.5,3.0,377,0.01787109419,0.9912060302
3872,95,3.6,2.9,856,-0.00285644508,0.9807333748
3872,100,3.3,2.4,308,-0.01147460826,0.9872185027
3872,104,3.0,1.9,522,0.00976562123,0.9716049383
3872,105,3.0,2.1,586,0.02663573878,0.9894117647
3872,106,3.0,2.2,195,-0.2310790964,0.9921733895
3872,107,3.0,2.1,1014,0.02058105269,0.9701401584
3872,108,3.0,2.3,387,0.03483886466,0.9842424242
3872,110,3.0,1.8,445,0.05861816254,0.9802224969
3872,111,3.0,1.0,2806,0.01545409938,0.966070327
3872,113,3.0,2.5,294,0.00637206885,0.9769959405
3872,114,3.0,2.0,301,-0.1269287113,0.9708383961
3872,115,3.3,2.4,396,-0.1156005845,0.987357775
3872,117,3.0,1.0,766,-0.02519531672,0.9725864124
4087,0,1.7,4.3,1981,0.9396240225,0.881748072
4087,1,1.8,4.3,1126,1.20441895,0.754176611
4087,2,3.2,1.3,1009,0.0427246042,0.8192281652
4087,3,4.2,4.1,1308,0.1792480477,0.8882978723
4087,4,1.5,2.0,575,-0.0198242189,0.9040590406
4087,5,1.5,2.6,1266,0.424340816,0.936116382
4087,6,1.6,2.5,1464,0.9979003975,0.7536977492
4087,7,4.7,2.4,1101,0.06896972629,0.7490820073
4087,9,1.4,2.5,472,-0.2575927779,0.9115384615
4087,10,2.2,1.3,2511,0.1934814447,0.9151193634
4087,11,1.3,3.6,237,-0.1492431595,0.8518987342
4087,12,4.5,4.0,796,-0.07956543221,0.8994845361
4087,13,4.6,4.0,1019,0.0282958992,0.8898305085
4087,17,3.0,1.2,984,-0.07050780665,0.820343461
4087,18,3.4,1.3,1430,1.291430668,0.8787096774
4087,21,1.5,3.9,1632,1.207714846,0.8230395559
4087,23,4.8,2.4,747,-0.09702148503,0.8545994065
4087,24,3.0,1.3,935,-0.05661621543,0.7229064039
4087,25,1.2,3.8,918,-0.02709960716,0.7910828025
4087,29,4.6,3.7,1215,0.6518554677,0.8773333333
4087,30,4.7,2.3,452,-0.1475830048,0.8575581395
4087,31,1.8,1.5,1443,1.801806646,0.9351491569
4087,33,1.9,1.7,810,-0.1338867257,0.862924282
4087,34,1.8,4.3,1321,0.3822753908,0.9411764706
4087,35,1.6,4.3,797,0.02006835757,0.9179487179
4087,38,1.3,3.8,562,-0.05517577684,0.8134517766
4087,40,2.3,1.3,397,-0.2123779286,0.7979474022
4087,41,4.6,2.3,732,-0.1131103506,0.9040333797
4087,44,1.4,3.4,520,-0.06223143944,0.8680738786
4087,48,1.7,4.4,1606,1.480346679,0.8313090418
4087,50,1.2,2.4,1367,1.362744144,0.9286229272
4087,51,1.3,3.5,1247,-0.00385741838,0.9692701665
4087,55,1.4,2.1,269,-0.1435791037,0.9194547708
4087,56,1.3,3.6,389,-0.113476561,0.9374185137
4105,60,3.9,3.5,650,-0.2154296913,0.8901098901
4105,62,3.5,3.5,1954,0.4777343716,0.9046357616
4105,63,3.5,2.7,554,-0.1212402344,0.8737864078
4105,64,1.8,2.6,363,-0.1088378898,0.9067909454
4105,65,3.0,3.7,445,-0.1155517582,0.9050802139
4105,66,3.0,3.6,865,-0.02143554578,0.8588957055
4105,68,1.6,4.6,3075,0.1632812499,0.9025641026
4105,72,4.1,3.5,3479,0.7257812453,0.845144357
4105,76,2.5,3.0,1843,0.2697021491,0.9388560158
4105,79,2.1,2.6,742,-0.03254394456,0.9450980392
4105,80,1.3,4.6,1286,0.05676268928,0.8982360923
4105,81,2.2,3.7,553,-0.04716796492,0.9344042838
4105,83,4.4,2.7,1898,0.6903564443,0.8902195609
4105,84,3.0,3.7,971,0.05363768948,0.8708827404
4105,85,3.0,3.7,1211,-0.00493164045,0.8184143223
4105,88,2.3,3.9,733,-0.04445801272,0.9256661992
4105,89,1.4,4.5,1362,0.4793212864,0.944591029
4105,90,1.5,4.3,423,-0.1787597669,0.8744641764
4105,91,1.9,3.8,670,-0.2945800818,0.9330877839
4105,92,2.6,3.0,1725,0.5350341845,0.9242219215
4105,93,2.5,4.4,1568,0.6750488333,0.880952381
4105,94,3.2,3.6,1142,0.3929687491,0.9218850872
4105,95,1.9,3.3,1413,0.8806640654,0.7978723404
4105,97,1.6,3.4,880,-0.05817871535,0.9296875
4105,100,3.2,3.4,2363,1.190234373,0.9494382022
4105,101,1.9,3.5,829,-0.1395996069,0.9441696113
4105,103,4.0,2.4,242,-0.09123535124,0.9113018598
4105,107,2.7,3.0,2316,1.187402341,0.873772791
4105,109,3.9,3.2,1238,0.3440917951,0.8939393939
4105,112,3.9,3.0,811,-0.0218750041,0.9274486094
4105,113,3.7,3.0,1352,0.1891601546,0.9505208333
4105,114,3.4,3.4,991,0.07871093724,0.9080532657
4105,117,3.6,2.6,413,-0.06369628773,0.9302325581
4105,118,2.5,2.0,983,-0.04641113031,0.9208173691
4105,119,3.4,4.5,2848,0.07785644699,0.879245283
4231,9,4.7,3.0,420,-0.0249023437,0.8707865169
4231,10,4.3,1.7,377,-0.02487792968,0.8779443255
4231,11,3.0,3.0,255,-0.02487792968,0.8244353183
4231,12,1.7,1.8,492,-0.0249023437,0.8941942485
4231,13,3.0,1.2,350,-0.0249023437,0.8286014721
4231,14,3.0,4.8,376,-0.0249023437,0.865364851
4231,15,3.0,3.0,376,-0.02485351561,0.83198146
4231,16,4.7,3.0,376,-0.02487792968,0.9063829787
4231,28,3.0,3.0,376,-0.0249023437,0.8992084433
4231,31,3.0,1.1,377,-0.02487792968,0.8919821826
4231,32,1.8,1.6,376,-0.0249023437,0.8812140241
4231,33,3.0,1.3,252,-0.02482910154,0.8886414254
4231,34,3.0,1.3,293,-0.0249023437,0.8264367816
4231,35,4.5,4.3,180,-0.02485351561,0.9012273524
4231,42,2.1,3.0,376,-0.02487792968,0.9161709032
4231,44,2.0,3.3,639,-0.1679199272,0.9213853766
4231,45,3.0,2.2,303,-0.0249023437,0.8430583501
4231,46,2.2,3.0,610,-0.3429443317,0.8309333333
4231,47,3.0,2.0,419,-0.0249023437,0.8640776699
4231,48,2.1,3.2,967,0.1018066406,0.9450305386
4231,49,1.6,3.8,890,-0.04602051345,0.9398410897
4231,50,2.4,3.0,862,-0.1010498068,0.9407665505
4231,51,3.0,3.0,1868,0.1666015631,0.9406928949
4231,53,4.3,1.6,576,-0.1435302793,0.9421296296
4231,54,3.3,2.7,335,-0.0701171826,0.9485981308
4231,56,3.4,2.6,745,0.7477783214,0.8230683091
4231,58,3.4,3.0,1066,0.1114257805,0.8962839712
4231,59,1.9,3.0,610,1.040576173,0.9174543163
4484,0,3.0,3.0,896,-0.00222167955,0.951183432
4484,2,1.9,3.0,365,0.02839355173,0.8981077147
4484,4,2.1,4.0,324,-0.1199707009,0.944606414
4484,6,2.0,3.8,563,-0.0377929738,0.9
4484,11,1.2,2.6,1186,0.01867676152,0.9434752268
4484,12,3.8,2.6,410,0.01684570326,0.9473684211
4484,14,2.0,3.9,330,0.00981445182,0.9397417504
4484,17,1.0,3.7,566,-0.0139160133,0.9366906475
4484,18,3.6,2.0,523,-0.03315430158,0.8862019915
4484,19,1.6,2.5,1168,0.00405273252,0.931372549
4484,23,1.3,3.6,440,-0.02404785627,0.8532110092
4484,24,1.2,2.4,1270,0.02456054433,0.9671428571
4484,26,3.2,2.2,2703,0.03203124667,0.9364081062
4484,29,3.3,4.6,645,0.0006835966,0.9319298246
4484,31,1.5,2.4,496,-0.01469726316,0.933908046
4484,35,1.7,4.1,2022,-0.0301025438,0.8983516484
4484,36,1.9,3.3,1288,0.01188965219,0.9694019471
4484,37,1.7,3.4,791,-0.03334960601,0.8940350877
4484,39,1.5,4.5,366,0.01230468611,0.9067431851
4484,40,2.0,4.0,1347,0.01694335761,0.9696531792
4484,42,2.4,4.1,952,-0.01699219178,0.9493670886
4484,45,1.9,3.9,268,0.0174316411,0.8981793661
4484,50,2.7,1.4,812,0.02436523183,0.941754386
4484,51,2.6,1.2,2843,0.04189452915,0.886557377
4484,52,2.7,2.3,240,0.01611328125,0.949930459
4484,53,1.0,4.2,1185,-0.00346679403,0.9065934066
4484,56,3.4,3.1,1560,0.02612305236,0.9289940828
4542,60,3.9,2.4,321,-2.484350589,0.8708333333
4542,61,2.3,3.7,578,0.01730957042,0.908719346
4542,62,3.9,3.4,1548,0.4589355496,0.8571428571
4542,64,2.4,3.3,630,-0.3189941385,0.7897503285
4542,65,2.5,3.2,927,1.200366206,0.6480086114
4542,67,3.0,3.0,378,1.341088863,0.9049964814
4542,68,3.7,3.9,518,-0.7236572253,0.8631153068
4542,69,2.4,3.8,588,0.156640625,0.8885832187
4542,70,3.9,3.3,592,-0.1921386645,0.8823529412
4542,71,1.9,3.7,358,-1.896191411,0.8382559775
4542,74,2.1,3.5,461,1.199609372,0.8401826484
4542,76,4.3,4.4,651,-0.0187988304,0.8958611482
4542,77,3.0,1.9,407,-0.8328369133,0.8731443995
4542,79,2.5,2.4,443,-0.6163818349,0.8573466476
4542,80,3.4,3.4,333,-0.4720947308,0.8869346734
4542,81,3.0,2.4,397,-0.2230712936,0.880794702
4542,82,4.2,2.2,1517,0.5663085924,0.8547249647
4542,83,1.8,3.8,314,0.4702148414,0.8019207683
4542,84,4.2,3.4,686,-0.1331787146,0.9088359046
4542,85,2.8,2.3,585,0.1313720665,0.847241867
4542,86,3.3,3.5,632,-0.08566894859,0.8926080893
4542,87,2.0,3.6,1416,1.60449219,0.8517482517
4542,89,2.4,3.3,342,0.7177978539,0.9046941679
4542,92,3.6,2.5,321,-0.1473876917,0.9105113636
4542,93,1.7,3.4,425,-0.4271484365,0.8328981723
4542,96,2.5,3.7,421,0.2398193359,0.9045698925
4542,97,1.7,3.4,2132,0.2218505856,0.8689458689
4542,98,1.8,3.6,890,0.3451904242,0.919525066
4542,99,3.6,3.8,489,-0.06450194766,0.9046242775
4542,101,2.3,2.6,684,1.063964846,0.9519379845
4542,102,4.0,2.3,445,0.00659180006,0.8960526316
4542,104,3.5,3.7,239,-0.9526367238,0.887755102
4542,105,1.6,4.7,446,-0.3258789073,0.9196428571
4542,106,2.3,3.4,368,-0.2223876904,0.9065354884
4542,107,3.0,3.0,650,2.049829104,0.9044862518
4542,108,2.3,2.6,424,-0.5558349686,0.8675324675
4542,109,2.2,2.5,751,0.0985595683,0.9051724138
4542,110,3.7,4.0,215,0.08601073771,0.8556430446
4542,113,2.0,3.4,256,-0.3626464885,0.8624203822
4542,116,2.0,3.0,1084,0.1021240212,0.8441926346
4542,117,3.6,4.1,589,-1.248535153,0.9009126467
4542,118,1.9,3.7,261,0.411816406,0.9005167959
4542,119,3.9,4.0,568,0.5381591808,0.8236895848
4624,64,3.0,1.7,706,0.2158935554,0.7239010989
4624,69,1.8,4.2,377,-0.02485351561,0.8611931483
4624,74,1.3,2.9,107,-0.0249023437,0.7909199522
4624,76,1.8,1.6,550,-0.03496093527,0.9184149184
4624,84,3.0,3.0,678,0.2579101595,0.8284960422
4624,91,4.8,3.0,607,1.492431641,0.7645011601
4624,92,1.7,4.3,377,-0.0249023437,0.6602525556
4624,96,4.8,3.0,376,-0.0249023437,0.9056831923
4624,98,1.7,4.2,396,-0.0249023437,0.7432351173
4624,104,1.7,1.7,370,-0.0249023437,0.573932092
4624,110,1.7,4.2,331,-2.0236084,0.7951674904
4624,111,1.7,4.2,338,-0.1592285164,0.8051801802
4624,112,1.2,2.9,3037,1.335034175,0.6831990081
4624,113,4.3,1.7,1000,-1.274145506,0.6334841629
4624,117,1.7,4.3,898,0.8477539092,0.8668903803
4624,118,4.8,3.0,616,0.02043457034,0.7124563446
4624,119,1.8,1.7,459,0.01855468431,0.881922675
4830,60,3.5,3.0,406,0.01850585741,0.9361382419
4830,61,3.3,3.4,701,0.03820800548,0.8300561798
4830,62,3.0,2.8,1826,-0.01494140477,0.8393782383
4830,63,3.1,3.5,1356,-0.02751465287,0.9146164978
4830,65,3.2,3.2,2295,-0.02229004392,0.9231939163
4830,66,3.5,3.5,613,-0.01127930046,0.9606784888
4830,67,2.5,3.4,1636,0.00607910434,0.9351639969
4830,68,1.7,4.2,1610,0.01660156626,0.927665921
4830,70,3.5,3.3,1342,0.02731934169,0.9530201342
4830,71,3.5,3.3,672,0.1922363347,0.9221183801
4830,72,1.7,4.2,783,0.00161132793,0.9188811189
4830,74,3.0,3.0,601,-0.2358154352,0.9388971684
4830,76,1.8,4.3,323,-0.00576171591,0.8995756719
4830,77,1.7,4.3,520,0.00041503588,0.8898305085
4830,78,3.0,3.0,658,0.03237304375,0.9373040752
4830,79,3.0,3.0,620,-0.1113037115,0.9307805596
4830,80,3.0,3.0,876,0.04125976342,0.9469808542
4830,82,3.0,3.0,1023,0.1647949249,0.9511450382
4830,83,3.0,3.0,847,0.1708984378,0.9614512472
4830,84,3.0,3.0,1331,0.01057128865,0.8969072165
4830,85,3.0,3.0,605,-0.0086181676,0.9112426036
4830,87,3.0,3.0,440,0.01662598004,0.9437162683
4830,88,3.0,3.0,683,0.00903320104,0.9093725794
4830,90,3.0,3.0,249,-0.03405761376,0.9572107765
4830,91,2.6,3.5,2537,0.06813964669,0.8929889299
4830,92,2.7,2.8,206,-0.3109130876,0.8609865471
4830,94,3.0,2.6,1046,0.04169922386,0.9402515723
4830,95,2.5,3.3,689,-0.06213379302,0.9015097052
4830,96,2.7,3.2,621,-0.00505371441,0.8843338214
4830,97,3.0,3.4,321,0.01750488338,0.9216524217
4830,98,3.3,3.5,277,-0.03522949665,0.9254790632
4830,99,2.9,3.9,168,-0.09272460798,0.9098474341
4830,100,2.6,2.6,3818,0.1116943345,0.9319213313
4830,101,3.0,3.0,390,-0.07629394467,0.8903318903
4830,102,3.0,3.0,285,0.04418945146,0.9142857143
4830,103,3.0,3.0,811,0.1124755847,0.8885519333
4830,104,2.7,3.3,824,0.02922362978,0.9149253731
4830,105,3.0,3.0,547,0.02529296613,0.9532428356
4830,106,3.0,3.0,971,0.00144042951,0.9028831563
4830,108,3.0,3.3,550,0.0236083959,0.9318181818
4830,109,2.6,2.6,539,-0.01652831923,0.9427753934
4830,112,2.6,3.5,511,0.01752929466,0.9259259259
4830,115,3.1,3.9,1464,0.07309570558,0.9172610556
4830,116,2.6,2.5,268,-0.3451171815,0.9249070632
4830,117,3.0,3.0,937,-0.1048339841,0.9270386266
4830,118,3.0,3.0,394,-0.01252441285,0.935530086
4830,119,3.3,3.3,552,0.03278808699,0.7026647966
5099,1,4.3,4.3,488,0.2537597641,0.9126637555
5099,2,4.7,3.0,607,0.1067138648,0.943452381
5099,3,3.0,4.7,347,0.1258789023,0.9330422125
5099,4,1.3,3.0,530,0.02365722429,0.9421364985
5099,5,3.0,1.2,1105,-0.00270995784,0.8893939394
5099,7,1.7,4.3,489,-0.00292968702,0.9603590127
5099,8,4.7,3.0,652,0.338549803,0.9345661451
5099,9,4.2,4.2,801,0.04987792476,0.9613343442
5099,10,1.7,1.7,464,0.06171875481,0.9497126437
5099,11,1.7,4.3,477,-0.1248290986,0.943231441
5099,12,3.0,1.2,592,-0.07739257743,0.9403874814
5099,14,4.8,3.0,386,-0.02902832148,0.9053435115
5099,15,1.2,3.0,1154,-0.00322265909,0.9208633094
5099,16,3.0,1.2,291,0.05830078626,0.8452380952
5099,17,1.7,4.3,666,0.00058593855,0.9800613497
5099,18,1.2,3.0,1283,0.1020263688,0.9427312775
5099,19,1.2,3.0,589,0.07473144421,0.9193083573
5099,21,4.3,1.7,1607,0.1079834037,0.9223602484
5099,22,3.0,1.2,546,0.208813477,0.9359375
5099,23,3.0,4.8,760,0.06564941767,0.9303749044
5099,25,1.8,1.7,358,0.1154052744,0.9568965517
5099,27,1.7,4.3,806,0.1335937474,0.9462365591
5099,28,4.3,1.7,461,0.0078613246,0.9647411853
5099,29,3.0,1.2,575,0.03515624693,0.96121673
5099,30,1.7,4.3,635,0.04313964337,0.9729323308
5099,32,1.9,2.0,811,0.1684326202,0.9178515008
5099,33,1.7,3.7,482,0.09633789115,0.9361702128
5099,34,3.0,1.2,1305,0.04055175316,0.9837587007
5099,35,3.0,1.3,1154,-0.00378418003,0.9431988042
5099,36,1.7,4.3,1162,0.08571777279,0.9643410853
5099,37,4.6,3.5,406,0.1319580086,0.9401840491
5099,38,4.2,4.1,381,0.01779785514,0.9636650869
5099,39,1.8,2.8,437,-0.03364258332,0.9496855346
5099,40,1.9,1.8,388,-0.00073242229,0.9162861492
5099,41,3.0,3.0,442,0.08234863669,0.8523636364
5099,42,3.0,4.1,596,-0.01079101318,0.9354330709
5099,44,2.4,2.4,873,0.07509765192,0.9662921348
5099,46,1.4,3.6,129,-0.1709472673,0.8890649762
5099,47,1.7,4.2,368,0.07207031311,0.9820359281
5099,48,4.5,3.7,284,-0.05097656241,0.9472913616
5099,49,2.0,3.5,968,0.05964355741,0.972392638
5099,51,1.7,4.2,750,0.1505859385,0.9698412698
5099,52,2.4,3.3,544,-0.06733398535,0.9417177914
5099,53,2.8,2.9,393,0.03347167791,0.9644444444
5099,54,4.3,3.0,279,-0.04311523912,0.8982035928
5099,57,4.2,4.3,2567,0.09284667861,0.9545454545
5099,58,3.6,2.7,1184,-0.02832031183,0.9312406577
5104,0,2.1,3.3,520,-0.2852050734,0.641809291
5104,1,3.3,2.9,890,0.06411133519,0.5469293163
5104,2,1.5,3.7,697,-0.5747802705,0.5696275072
5104,3,2.0,3.5,295,-0.4461425779,0.6505617978
5104,4,2.7,2.8,895,0.1400146438,0.7108057464
5104,10,3.0,2.8,488,-0.2304687463,0.624137931
5104,13,3.0,3.4,679,-0.3044677705,0.6470588235
5104,16,3.0,2.5,307,-0.1636962844,0.9385150812
5104,17,2.1,4.1,1129,0.1948730455,0.5374647887
5104,18,1.9,3.6,1019,0.4215576184,0.7626459144
5104,20,2.8,3.3,368,-0.02944335676,0.6489479513
5104,21,2.1,4.3,894,0.00878906137,0.8846153846
5104,22,3.1,2.6,326,-0.3864013615,0.9257990868
5104,23,2.8,2.7,1632,0.2567382765,0.8782608696
5104,24,2.8,2.6,798,-0.1534912166,0.8468244085
5104,25,2.9,2.6,427,-0.06723632424,0.8972487367
5104,26,3.0,2.7,700,0.06516113582,0.8585247884
5104,27,3.0,3.2,534,-0.219335935,0.6956018519
5104,31,3.4,3.3,205,-0.2822998061,0.5400457666
5104,32,2.7,2.8,400,-0.03627929362,0.674091442
5104,33,4.0,3.4,381,-0.06181640996,0.8226319135
5104,34,3.3,3.2,1936,0.1574707016,0.8832705756
5104,35,3.2,3.3,238,-0.06638182996,0.5995449374
5104,36,2.9,2.4,1250,0.4535644486,0.8884711779
5104,38,3.2,3.3,775,-0.07541504167,0.9252548131
5104,39,3.3,3.7,138,-0.07004394841,0.8971751412
5104,40,3.3,3.5,360,0.03168944889,0.8267954134
5104,41,2.2,3.5,1000,-0.2781250016,0.7718696398
5104,42,3.3,3.4,213,0.0051269524,0.925170068
5104,43,2.9,3.4,582,0.06586913555,0.9022727273
5104,44,2.6,3.4,437,-0.05439453171,0.580952381
5104,45,2.3,3.2,386,0.2166992165,0.9105504587
5104,46,3.2,3.4,335,-0.756274408,0.7239819005
5104,47,1.9,3.7,527,0.09807128566,0.9090909091
5104,48,2.8,3.4,927,-0.0289306599,0.9118607182
5104,50,2.1,4.1,495,0.01154785038,0.6059479554
5104,51,2.5,3.5,478,-0.01347656112,0.8592592593
5104,52,3.8,3.7,199,-0.01313476428,0.8636610538
5104,53,2.8,3.5,289,0.01083984264,0.596196868
5104,55,3.3,3.4,289,0.0115966785,0.8752688172
5104,57,1.7,4.3,504,0.01105956918,0.6955958549
5104,59,3.2,3.4,136,0.01103515512,0.9210810811
5215,1,3.9,3.8,1453,4.182055665,0.9426268374
5215,4,3.5,2.5,1173,2.523779296,0.952811245
5215,5,2.3,3.1,709,-0.09609374437,0.929
5215,6,3.8,3.8,1295,2.987548825,0.9425173439
5215,7,1.8,3.8,815,-0.6679199207,0.9519331243
5215,9,2.4,2.5,779,-0.3957275395,0.9562624254
5215,10,3.2,4.0,1264,1.770263671,0.8601472135
5215,13,3.0,2.2,1737,2.925122066,0.9314227226
5215,20,2.0,3.6,2399,3.316284183,0.9413680782
5215,24,3.7,3.0,1159,1.396582028,0.964107677
5215,25,3.6,3.6,1069,1.128369135,0.9211873081
5215,27,2.3,3.0,563,-0.3925537091,0.8343227199
5215,28,3.5,3.6,1012,-0.02507324538,0.9325153374
5215,33,2.2,3.6,581,-0.1018066407,0.9485368315
5215,36,2.3,3.0,950,0.0860595706,0.8774834437
5215,37,3.7,3.2,1415,-0.1015380874,0.9692144374
5215,38,2.3,3.0,385,0.0120361305,0.8512
5215,39,2.6,3.4,749,-0.08388671629,0.8719316969
5215,40,3.7,3.4,658,-0.2422851521,0.9491696024
5215,43,2.1,3.7,440,-0.1822753924,0.9302809573
5215,45,2.3,2.6,2786,1.174902343,0.9197080292
5215,46,3.7,2.5,341,-0.2123046867,0.9466527197
5215,47,1.7,3.5,183,-0.1190673863,0.952681388
5215,48,2.5,3.4,1277,1.042065429,0.9209039548
5215,50,3.0,2.0,1530,2.087426758,0.9445585216
5330,5,1.2,3.0,1296,0.01030272981,0.9168975069
5330,6,3.0,3.0,1029,0.1333251926,0.934537246
5330,7,1.7,4.3,1413,0.1379150425,0.9564575646
5330,11,1.7,1.7,1408,0.0815429604,0.911627907
5330,13,1.7,1.8,448,-0.220190423,0.8873626374
5330,27,1.3,3.0,1040,0.09484863042,0.9260808926
5330,51,4.8,3.0,1199,0.3082031227,0.935828877
5330,52,2.9,4.7,395,-0.01259765231,0.9172610556
5330,53,4.7,3.0,571,0.03327636679,0.8560490046
5330,54,4.2,4.3,704,0.04416504417,0.8896551724
5330,55,4.3,1.8,667,-0.03474121569,0.9526542324
5330,56,4.6,3.0,179,-0.3639404288,0.9333333333
5330,57,4.4,4.2,668,0.05917969127,0.8335877863
5330,59,1.7,1.6,38,-3.238769525,0.9410029499
5513,0,2.8,3.6,1254,0.29411621,0.9286733238
5513,1,1.5,3.9,1194,0.1970703116,0.9383611313
